74, 63, 68, Granger Smith,   Waiting On Forever,   https://i.scdn.co/image/3c4e24a1ea3542681cd4ff792025d2757b7f93f2
80, 62, 70, Vince Gill,   Breath Of Heaven,   https://i.scdn.co/image/e073ca1501083548ccb0b46afc662979e122d30b
102, 62, 69, Loretta Lynn,   Two's A Party,   https://i.scdn.co/image/cfd4ee573d909385e0d20aa7807623548883173b
100, 56, 66, Loretta Lynn,   Two's A Party,   https://i.scdn.co/image/8348e068468254ed76bfac61d62090ae6302ea5d
55, 52, 72, Merle Haggard,   Blue Jungle,   https://i.scdn.co/image/53cb695b7b1d3b5a84f189d6dd4bf685c96b7b43
61, 61, 69, Dolly Parton,   Dolly: Live From London,   https://i.scdn.co/image/ad993d8f3ba88026a20e3725fb141ed75a2af098
56, 62, 68, Dolly Parton,   Better Day,   https://i.scdn.co/image/1450f0d8ae9a89651db46f5be7ec01f1c4d4f307
56, 62, 68, Dolly Parton,   Better Day,   https://i.scdn.co/image/1450f0d8ae9a89651db46f5be7ec01f1c4d4f307
61, 63, 65, Dolly Parton,   Better Day,   https://i.scdn.co/image/1c384ca4f8bcae2f51058cdc924d9ee4a6753d94
61, 63, 65, Dolly Parton,   Better Day,   https://i.scdn.co/image/1c384ca4f8bcae2f51058cdc924d9ee4a6753d94
56, 68, 99, Toby Keith,   Blue Moon,   https://i.scdn.co/image/0e94e78edc283b768f3620fec84786e19f76d31d
60, 84, 101, Kenny Chesney,   Greatest Hits,   https://i.scdn.co/image/d994743df231040b1d13646e5fcf9a2325318bfa
38, 75, 103, Toby Keith,   Blue Moon,   https://i.scdn.co/image/a914fc90331297c29583957d61c4f6ddd460430a
46, 73, 72, Granger Smith,   Poets & Prisoners,   https://i.scdn.co/image/ed3a09f13f4a78d4fde50031a7c47be68acd4729
46, 73, 72, Granger Smith,   Poets & Prisoners,   https://i.scdn.co/image/ed3a09f13f4a78d4fde50031a7c47be68acd4729
61, 66, 68, Merle Haggard,   Merle Haggard Live In San Francisco 1965,   https://i.scdn.co/image/c67f7c294f245d28c13b690a778aea6aec60b612
60, 66, 69, Dolly Parton,   Better Day,   https://i.scdn.co/image/c41db3a3aef3f59605ce691b6c895c4ac56bd3ad
60, 66, 69, Dolly Parton,   Better Day,   https://i.scdn.co/image/c41db3a3aef3f59605ce691b6c895c4ac56bd3ad
