Metallica,  St. Anger, metal_20.jpeg,  https://i.scdn.co/image/cee5a66fedfd0fb41ac41742f2c26f46b6f73a67, 74, 49, 65, #4a3141 
Metallica,  S & M, metal_21.jpeg,  https://i.scdn.co/image/3723111645cb827a1ee4a29364c7e4587dfee7e3, 60, 46, 65, #3c2e41 
Metallica,  S & M, metal_22.jpeg,  https://i.scdn.co/image/fdfaf41a921c4c55527d1f88cec0014fc04a32f8, 99, 77, 109, #634d6d 
Metallica,  S&M, metal_23.jpeg,  https://i.scdn.co/image/390d4603d8c25a1635863fafd129e86560b2b60d, 151, 149, 155, #97959b 
Metallica,  Garage Inc., metal_24.jpeg,  https://i.scdn.co/image/807d725709ab669fa4ae0a064532dfe4b06da476, 150, 153, 157, #96999d 
Metallica,  Garage Inc., metal_25.jpeg,  https://i.scdn.co/image/b9bd225d69141727e50bc769f63d43c17ea3cf95, 58, 48, 41, #3a3029 
Metallica,  Garage Inc., metal_26.jpeg,  https://i.scdn.co/image/aeef48af9a77204f441b41107b9b6b2b8bad490d, 58, 49, 41, #3a3129 
Metallica,  Reload, metal_27.jpeg,  https://i.scdn.co/image/a63453a8316030516bdff6ae4add9d72a869d87b, 201, 160, 70, #c9a046 
Metallica,  Reload, metal_28.jpeg,  https://i.scdn.co/image/e38198e475f0375704a88d86c682838dea616cf1, 203, 157, 66, #cb9d42 
Metallica,  Reload, metal_29.jpeg,  https://i.scdn.co/image/f0d7210ed0036b9a5a0cfb6208655d1560a1dd25, 53, 63, 56, #353f38 
Metallica,  Load, metal_30.jpeg,  https://i.scdn.co/image/ede7ac0c0896e39c8f26c8f24737aa1f1af4ef6b, 53, 57, 52, #353934 
Metallica,  Load, metal_31.jpeg,  https://i.scdn.co/image/6ac1a523e3fdb90987efbdb69544787af3b907c3, 77, 73, 59, #4d493b 
Metallica,  Load, metal_32.jpeg,  https://i.scdn.co/image/d5ff91dc73c9c4acce0a4068aafddc2bc57c4830, 84, 80, 66, #545042 
Metallica,  Live Sh*t: Binge & Purge (Live In Mexico City), metal_33.jpeg,  https://i.scdn.co/image/2ec984b25aa96f25de8766a822531e7e77e2175d, 116, 101, 93, #74655d 
Metallica,  Live Sh*t: Binge & Purge (Live In Mexico City), metal_34.jpeg,  https://i.scdn.co/image/498d2bae053b8e498a642ccbccb6ce05ef47b49c, 117, 102, 94, #75665e 
Metallica,  Live S**t: Binge & Purge, metal_35.jpeg,  https://i.scdn.co/image/829a38926b5fbf3967fa0d3cffa749534b4ab0b4, 86, 88, 81, #565851 
Metallica,  Metallica, metal_36.jpeg,  https://i.scdn.co/image/1e886ca74a1dc17b9a226283b9cc4b765ee25cb8, 86, 88, 81, #565851 
Metallica,  Metallica, metal_37.jpeg,  https://i.scdn.co/image/0dd4cf1837e63e212b1c2632226fce0c269e7153, 60, 38, 41, #3c2629 
Metallica,  Metallica, metal_38.jpeg,  https://i.scdn.co/image/deb44798f4a2fff65c62bf4ca2c9b0ebb4a7f5f2, 112, 85, 70, #705546 
Metallica,  Master Of Puppets (Deluxe Box Set / Remastered), metal_39.jpeg,  https://i.scdn.co/image/1484dbc99d5bed82498d2eb536aa0117ad56b3ea, 112, 85, 70, #705546 
Metallica,  Master of Puppets (Remastered Deluxe Box Set), metal_40.jpeg,  https://i.scdn.co/image/358a2fb145a535539c39a9f317541248bd173ac4, 111, 84, 69, #6f5445 
Metallica,  Master Of Puppets (Remastered), metal_41.jpeg,  https://i.scdn.co/image/1484dbc99d5bed82498d2eb536aa0117ad56b3ea, 112, 85, 70, #705546 
